,waktu,username,tweet
33,2022-06-10 02:52:14,lapas_purwodadi,"3.KAKANWIL KEMENKUMHAM JATENG, A YUSPAHRUDDIN: Tatap Muka Dengan Napi, Kalapas Kelas I Semarang: "" Pentingnya Selal… https://t.co/QZiin85TY6"
34,2022-06-10 02:45:44,rup_pekalongan,"KAKANWIL KEMENKUMHAM JATENG, A YUSPAHRUDDIN: Tatap Muka Dengan Napi, Kalapas Kelas I Semarang: "" Pentingnya Selalu… https://t.co/tGYTR1EeaX"
35,2022-06-10 02:41:20,batu_nk,"3.KAKANWIL KEMENKUMHAM JATENG, A YUSPAHRUDDIN: Tatap Muka Dengan Napi, Kalapas Kelas I Semarang: "" Pentingnya Selal… https://t.co/15jBMm0Ml6"
36,2022-06-10 02:31:34,KakanimSKA,"KAKANWIL KEMENKUMHAM JATENG, A YUSPAHRUDDIN: Tatap Muka Dengan Napi, Kalapas Kelas I Semarang: "" Pentingnya Selalu… https://t.co/bsFuI6VwIK"
37,2022-06-10 02:20:43,LapasNk,"KAKANWIL KEMENKUMHAM JATENG, A YUSPAHRUDDIN: Tatap Muka Dengan Napi, Kalapas Kelas I Semarang: "" Pentingnya Selalu… https://t.co/A3kWJ1S9Qv"
38,2022-06-10 02:15:53,lapasbesimax,"3.KAKANWIL KEMENKUMHAM JATENG, A YUSPAHRUDDIN: Tatap Muka Dengan Napi, Kalapas Kelas I Semarang: "" Pentingnya Selal… https://t.co/IWewFsFeHA"
39,2022-06-10 01:48:16,rutanjepara,"KAKANWIL KEMENKUMHAM JATENG, A YUSPAHRUDDIN: Tatap Muka Dengan Napi, Kalapas Kelas I Semarang: "" Pentingnya Selalu… https://t.co/y8pOI2Zfnl"
40,2022-06-10 01:27:07,rutanpbg,"3.KAKANWIL KEMENKUMHAM JATENG, A YUSPAHRUDDIN: Tatap Muka Dengan Napi, Kalapas Kelas I Semarang: "" Pentingnya Selal… https://t.co/x5P1A69rTD"
41,2022-06-10 01:16:58,purworejo_rutan,"3.KAKANWIL KEMENKUMHAM JATENG, A YUSPAHRUDDIN: Tatap Muka Dengan Napi, Kalapas Kelas I Semarang: "" Pentingnya Selal… https://t.co/3c0O9eXI2V"
42,2022-06-10 00:42:59,RutanKebumen,"KAKANWIL KEMENKUMHAM JATENG, A YUSPAHRUDDIN: Tatap Muka Dengan Napi, Kalapas Kelas I Semarang: "" Pentingnya Selalu… https://t.co/8Fci03IpxV"
43,2022-06-09 23:41:46,LapasBrebes,"3.KAKANWIL KEMENKUMHAM JATENG, A YUSPAHRUDDIN: Tatap Muka Dengan Napi, Kalapas Kelas I Semarang: "" Pentingnya Selal… https://t.co/8ZwWy23llc"
44,2022-06-09 22:41:26,RutanWonosobo,"KAKANWIL KEMENKUMHAM JATENG, A YUSPAHRUDDIN: Tatap Muka Dengan Napi, Kalapas Kelas I Semarang: "" Pentingnya Selalu… https://t.co/iaF5mDdXFf"
45,2022-06-09 22:22:17,rutankudus,"3.KAKANWIL KEMENKUMHAM JATENG, A YUSPAHRUDDIN: Tatap Muka Dengan Napi, Kalapas Kelas I Semarang: "" Pentingnya Selal… https://t.co/PHnTn4286W"
46,2022-06-09 21:47:08,rutanblora,"3.KAKANWIL KEMENKUMHAM JATENG, A YUSPAHRUDDIN: Tatap Muka Dengan Napi, Kalapas Kelas I Semarang: "" Pentingnya Selal… https://t.co/JQTHWmcxP2"
47,2022-06-09 21:06:16,lapas_cilacap,"KAKANWIL KEMENKUMHAM JATENG, A YUSPAHRUDDIN: Tatap Muka Dengan Napi, Kalapas Kelas I Semarang: "" Pentingnya Selalu… https://t.co/jfEmLos0Ow"
48,2022-06-09 17:12:23,bhp_semarang,"Kakanwil Kemenkumham Jateng A Yuspahruddin

Tatap Muka dengan Napi
Ini Pesan Kalapas Semarang… https://t.co/wnX9dU59D4"
49,2022-06-09 17:10:52,bhp_semarang,"Kakanwil Kemenkumham Jateng A Yuspahruddin

Tatap Muka dengan Napi
Ini Pesan Kalapas Semarang… https://t.co/1I55fZE62J"
50,2022-06-09 15:11:25,lapas_pati,"3.KAKANWIL KEMENKUMHAM JATENG, A YUSPAHRUDDIN: Tatap Muka Dengan Napi, Kalapas Kelas I Semarang: "" Pentingnya Selal… https://t.co/Ev0LMRuhwv"
51,2022-06-09 14:44:34,kanim_semarang,"KAKANWIL KEMENKUMHAM JATENG, A YUSPAHRUDDIN: Tatap Muka Dengan Napi, Kalapas Kelas I Semarang: "" Pentingnya Selalu… https://t.co/rj0DSGAbUf"
52,2022-06-09 14:34:28,rutanboyolali,"KAKANWIL KEMENKUMHAM JATENG, A YUSPAHRUDDIN: Tatap Muka Dengan Napi, Kalapas Kelas I Semarang: "" Pentingnya Selalu… https://t.co/Wgbdw6YkXf"
53,2022-06-09 14:28:35,knyfrmnday,"@fleurlovre Mjb kak, izin nyaranin Brain Academy Offline yg worth it with the price and features🧚‍♀️💗 selain kelas… https://t.co/LfuMSygvWP"
54,2022-06-09 14:20:18,bapaspati,"KAKANWIL KEMENKUMHAM JATENG, A YUSPAHRUDDIN: Tatap Muka Dengan Napi, Kalapas Kelas I Semarang: "" Pentingnya Selalu… https://t.co/ZI5ekIU8sH"
55,2022-06-09 14:11:32,rutanpemalang,"KAKANWIL KEMENKUMHAM JATENG, A YUSPAHRUDDIN: Tatap Muka Dengan Napi, Kalapas Kelas I Semarang: "" Pentingnya Selalu… https://t.co/smamegvsNs"
56,2022-06-09 14:05:19,bapaspati,"KAKANWIL KEMENKUMHAM JATENG, A YUSPAHRUDDIN: Tatap Muka Dengan Napi, Kalapas Kelas I Semarang: "" Pentingnya Selalu… https://t.co/8p94JxmPN8"
57,2022-06-09 14:04:25,lapasklaten,"3.KAKANWIL KEMENKUMHAM JATENG, A YUSPAHRUDDIN: Tatap Muka Dengan Napi, Kalapas Kelas I Semarang: "" Pentingnya Selal… https://t.co/2iNXRQioZv"
58,2022-06-09 13:59:12,BapasNK,"KAKANWIL KEMENKUMHAM JATENG, A YUSPAHRUDDIN: Tatap Muka Dengan Napi, Kalapas Kelas I Semarang: "" Pentingnya Selalu… https://t.co/iw1uUmUmfV"
59,2022-06-09 13:52:37,badiklatjateng,"KAKANWIL KEMENKUMHAM JATENG, A YUSPAHRUDDIN: Tatap Muka Dengan Napi, Kalapas Kelas I Semarang: "" Pentingnya Selalu… https://t.co/B1SgwfQaJm"
60,2022-06-09 13:39:36,makkulion,@soomanbar dibilang susah sih gak munafik iya susah.. pinter2 manajemen waktu aja.. ya Alhamdulillah univku masih b… https://t.co/vL6MTI4ynz
61,2022-06-09 13:38:33,ridhaauliya_,"@letsflyyhh @collegemenfess Aku angkatan 20 nder, belom pernah offline juga. Kurang tau masalah tugas bakalan lebih… https://t.co/hrzrRDED0v"
62,2022-06-09 13:33:49,imigrasicilacap,"3.KAKANWIL KEMENKUMHAM JATENG, A YUSPAHRUDDIN: Tatap Muka Dengan Napi, Kalapas Kelas I Semarang: "" Pentingnya Selal… https://t.co/fGcCCChpGT"
63,2022-06-09 13:09:15,LPTKendal,"3.KAKANWIL KEMENKUMHAM JATENG, A YUSPAHRUDDIN: Tatap Muka Dengan Napi, Kalapas Kelas I Semarang: "" Pentingnya Selal… https://t.co/XFoK6oQ1iT"
64,2022-06-09 13:06:48,Bapas_Magelang,"KAKANWIL KEMENKUMHAM JATENG, A YUSPAHRUDDIN: Tatap Muka Dengan Napi, Kalapas Kelas I Semarang: "" Pentingnya Selalu… https://t.co/FQxNtmDK8N"
65,2022-06-09 12:59:03,RUTAN_BNA,"3.KAKANWIL KEMENKUMHAM JATENG, A YUSPAHRUDDIN: Tatap Muka Dengan Napi, Kalapas Kelas I Semarang: "" Pentingnya Selal… https://t.co/fQSdZ1ANmQ"
66,2022-06-09 12:51:01,lapaspekalongan,"KAKANWIL KEMENKUMHAM JATENG, A YUSPAHRUDDIN: Tatap Muka Dengan Napi, Kalapas Kelas I Semarang: "" Pentingnya Selalu… https://t.co/HKEgwHpLzS"
67,2022-06-09 12:43:42,Bapas_Pwt,"KAKANWIL KEMENKUMHAM JATENG, A YUSPAHRUDDIN: Tatap Muka Dengan Napi, Kalapas Kelas I Semarang: "" Pentingnya Selalu… https://t.co/KzwOjmX5tx"
68,2022-06-09 12:40:23,NarkotikaLapas,"KAKANWIL KEMENKUMHAM JATENG, A YUSPAHRUDDIN: Tatap Muka Dengan Napi, Kalapas Kelas I Semarang: "" Pentingnya Selalu… https://t.co/GEo1yAGdb5"
69,2022-06-09 12:38:47,LPKA_Kutoarjo,"KAKANWIL KEMENKUMHAM JATENG, A YUSPAHRUDDIN: Tatap Muka Dengan Napi, Kalapas Kelas I Semarang: "" Pentingnya Selalu… https://t.co/fMjLXmVJDS"
70,2022-06-09 12:36:55,lapas_magelang,"KAKANWIL KEMENKUMHAM JATENG, A YUSPAHRUDDIN: Tatap Muka Dengan Napi, Kalapas Kelas I Semarang: "" Pentingnya Selalu… https://t.co/qZ5OLDr2v4"
71,2022-06-09 12:36:55,LapsustikNK,"3.KAKANWIL KEMENKUMHAM JATENG, A YUSPAHRUDDIN: Tatap Muka Dengan Napi, Kalapas Kelas I Semarang: "" Pentingnya Selal… https://t.co/hA1XxsGJrv"
72,2022-06-09 12:34:41,imigrasicilacap,"3.KAKANWIL KEMENKUMHAM JATENG, A YUSPAHRUDDIN: Tatap Muka Dengan Napi, Kalapas Kelas I Semarang: "" Pentingnya Selal… https://t.co/hctasPk15A"
73,2022-06-09 12:31:42,BapasSemarang,"- KAKANWIL KEMENKUMHAM JATENG, A YUSPAHRUDDIN: Tatap Muka Dengan Napi, Kalapas Kelas I Semarang: "" Pentingnya Selal… https://t.co/vwucuITUgw"
74,2022-06-09 12:31:33,Kanim_wonosobo,"3.KAKANWIL KEMENKUMHAM JATENG, A YUSPAHRUDDIN: Tatap Muka Dengan Napi, Kalapas Kelas I Semarang: "" Pentingnya Selal… https://t.co/OygAgN54ZE"
75,2022-06-09 12:27:03,LapasSlawi,"KAKANWIL KEMENKUMHAM JATENG, A YUSPAHRUDDIN: Tatap Muka Dengan Napi, Kalapas Kelas I Semarang: "" Pentingnya Selalu… https://t.co/HBgTxKpODr"
76,2022-06-09 12:22:40,kemenkumhamjtg,"KAKANWIL KEMENKUMHAM JATENG, A YUSPAHRUDDIN: Tatap Muka Dengan Napi, Kalapas Kelas I Semarang: "" Pentingnya Selalu… https://t.co/d5xjvZhl7h"
77,2022-06-09 12:22:11,LapasPlantungan,"- KAKANWIL KEMENKUMHAM JATENG, A YUSPAHRUDDIN: Tatap Muka Dengan Napi, Kalapas Kelas I Semarang: "" Pentingnya Selal… https://t.co/Cspttal8NX"
78,2022-06-09 08:13:26,bhp_semarang,"Kakanwil Kemenkumham Jateng A Yuspahruddin 

kegiatan kanwil kemenkumham jawa tengah https://t.co/DCXFLVkiKt… https://t.co/PCSEeDO0Zu"
79,2022-06-09 06:01:09,harian7_com,"Tatap Muka Dengan Napi, Kalapas Kelas I Semarang: "" Pentingnya Selalu Menjaga Kerukunan Antar Narapidana Serta Mema… https://t.co/04DoEeFhWy"
80,2022-06-08 12:06:54,cootiepai,"@31Jisora pokjar itu kelompok belajar, setiap kota beda2, pokjar nanti nyediain dosen buat setiap kelas yg ada, keg… https://t.co/rDQ8XGQmd8"
81,2022-06-08 07:00:50,idgafatinnnn,"Tapi susah ni nak cari crush dekat u. Dah la pergi kelas pakai mask, lepastu habis kelas pun semua pakat lari naik… https://t.co/YY49bGmYDW"
82,2022-06-08 06:10:47,wattpadaddict__,"Setiap pulang sekolah selalu aku ajak tatap muka berdua di kelas anak- anak yang bermasalah tersebut
Mereka sadar k… https://t.co/VQaNcLog07"
83,2022-06-08 05:27:29,wencod,"Hari terakhir sekolah, padahal baru 1,5 bulan tatap muka. Pas anaknya mulai seru sama teman2 dan guru2nya, eh mau n… https://t.co/W0yITge09h"
84,2022-06-07 12:42:12,happyhariss,"Kangen bikin kelas lagi tapi gak online, alias tatap muka
Pasti lebih seru ya :')
Tapi gatau di mana dan takut juga yg daftar dikit 🙈🙈"
85,2022-06-07 12:22:09,saniarahma_,"kelas 10 pjj, kelas 11 pkl dan masuk masuk udah PAT tatap muka lagi😩 https://t.co/jSBRM1XKII"
86,2022-06-07 07:32:21,RG_kakmaydiskon,@DianZakiyah pake ruangguru kak. lengkap kelas online ✅ tatap muka tutor ✅ modul ✅ video materi ✅ bank soal ✅ tryou… https://t.co/s0QV3QCGyA
0,2022-06-15 17:17:45,phshhj_,"jan : masuk sekolah tatap muka
feb : balik pjj lagi, first time ke lingkung gunung bogor
mar : stress ulangan
apr :… https://t.co/aKRJ3l3pKL"
1,2022-06-15 14:55:25,yvfoxxy,"dari awal sekolah tatap muka udh ga suka sm ni orng, eh ternyata beneran kejadian, sama tmn sekelas lagi"
2,2022-06-15 14:39:16,mbahndi,@txtdaritng Emang mendingan gak usah. Jaga tetap prokes menuju sekolah tatap muka full di pertengahan juli nanti
3,2022-06-15 08:10:02,elexmedia,Apakah tahun ajaran baru ini menjadi tahun pertama si kecil memasuki sekolah tatap muka? Apa yang sudah disiapkan A… https://t.co/wdZ0Of9f5y
4,2022-06-15 07:33:24,pacarnyamasdiki,"@ardimarvianto @hrdbacot Aku malah direndain sama HR krna aku cuma lulusan smk dan jalur covid, jdi seolah olah aku… https://t.co/DycHRdEHWg"
5,2022-06-15 04:01:05,az_amirdin,setelah tatap muka mulai muncul lagi bocah sekolah pada tawuran -_-
6,2022-06-15 03:56:35,dwikusumastuti,Alhamdulillah 3 tahun sekolah.. 1.5 thn tatap muka + 1.5 th daring.. hasilnya Alhamdulillah.. lanjut ke jenjang SLT… https://t.co/hE30r2R2Ck
7,2022-06-15 03:55:36,mochipeachyxx,Pemahaman belajar aku udah menurun banget.beneran ga ngerti apa-apa soal materi sekolah dari kelas 10.kalau 11 mung… https://t.co/RptQFuweD9
8,2022-06-15 02:30:00,hariankompas,"Penularan Covid-19 masih berpotensi terjadi di sejumlah tempat, termasuk sekolah dan perkantoran. Karena itu, pelak… https://t.co/PSUgyzs6Rq"
9,2022-06-15 02:20:26,BroBillyOscar,"@iqhakim @txtdrjkt Sekolah Tatap Muka Belajar ❌
Sekolah Tatap Muka Tawuran ✅"
10,2022-06-14 15:13:49,republikaonline,Sekolah tatap muka 100 persen harus segera dibuka. https://t.co/nXNzHagCEy
11,2022-06-14 13:42:41,kompasmuda,"Penularan Covid-19 masih berpotensi terjadi di sejumlah tempat, termasuk sekolah dan perkantoran. Karena itu, pelak… https://t.co/41kXDCs6zG"
12,2022-06-14 12:32:24,shyxk07,"@waitfromdrip JGAN RIAN, NNTI GA BISA SEKOLAH TATAP MUKA😭😭😭"
13,2022-06-14 11:48:45,inilahdotcom,Otoritas Beijing menunda pembukaan kembali kelas tatap muka di sekolah setelah ditemukan lagi klaster terbaru COVID… https://t.co/tjulX6TtAq
14,2022-06-14 10:16:10,pantau_com,"Mulai Sekolah Tatap Muka, Satgas di Kepri Ingatkan Pelajar Tetap Pakai Masker https://t.co/N7CnzyTHUw"
15,2022-06-14 10:00:57,haibundacom,"Cuti sekolah untuk anak? Kok bisa sih? Karena bagi saya, pendidikan itu tidak sebatas tentang kehadiran dan tatap m… https://t.co/0ZkGYmSbcb"
16,2022-06-14 05:32:37,pajakamurang,Tax Goes to School diadakan secara tatap muka di ruang kelas SMA Negeri 1 Tenga. Acara dibuka oleh Wakil Kepala Sek… https://t.co/flL8VtVpvW
17,2022-06-14 04:53:55,DPR_RI,"Tim Kunjungan Kerja Spesifik Komisi X DPR RI melakukan kunjungan ke Kabupaten Deli Serdang, Provinsi Sumatera Utara… https://t.co/XtrqenE3p9"
18,2022-06-14 04:34:41,DPR_RI,"Tim Kunjungan Kerja Spesifik Komisi X DPR RI melakukan kunjungan ke Kota Palembang, Sumatera Selatandalam rangka  m… https://t.co/TWfgLmXqLg"
19,2022-06-14 01:10:10,siwiragils,"Apalagi disaat anak2 sekolah udah mulai full tatap muka, prokes harus dijaga makin ketat. Alhamdulilah..sekolahnya… https://t.co/dOH5CQrLiF"
20,2022-06-14 01:06:04,Konfrontasi_co,Beijing Tunda Sekolah Tatap Muka Usai Ditemukan Klaster Covid-19 Baru https://t.co/rKTmqDS0Bw
21,2022-06-13 14:40:00,mediaindonesia,TIGA dosa besar di pendidikan sebagaimana di kemukakan oleh Menteri Pendidikan dan Kebudayaan Riset dan Teknologi (… https://t.co/3HZs0SVPI9
22,2022-06-13 02:55:59,w_fingerspot,"Mau tahu cara tepat untuk sistem hybrid learning?🏫
Waktunya bapak/ibu guru pakai https://t.co/Y6lx3EXfsL, belajar -… https://t.co/mpcQ0kpacV"
23,2022-06-12 13:21:36,AXLDIGITAL,@StopPlandemit gw dikampung terang²an.. smpai anak saya yg SMA sempat tidak boleh masuk sekolah tatap muka 1 smeste… https://t.co/zTfA4zjwrK
24,2022-06-12 08:03:20,tribunjogja,"PPKM Level 1, Disdikpora DIY Izinkan Sekolah Tambah Durasi Jam Pembelajaran Tatap Muka https://t.co/k0NVkBsJEM"
25,2022-06-12 03:11:40,fabellabel,@dinoreza Tiap mau tatap muka sekolah dkk kok ada aja ya 🫣
26,2022-06-12 03:05:58,catanisme,"@Askrlfess Efek dari sekolah kuliah online, yg harusnya dapet ospek jd ga kena ospek.
Yg harusnya dpt pelajaran sop… https://t.co/TkPvUlqBJw"
27,2022-06-11 12:38:02,grizz_boo,"gua ini angkatan corona, sekolah full tatap muka cuma setahun....dua tahun selanjutnya gua banyak daring, gua inter… https://t.co/Vo5ozo0WAn"
28,2022-06-11 12:17:32,kumparan,"""Sebagian besar siswa sekolah dasar dan menengah akan terus belajar online di rumah mulai Senin,"" kata juru bicara… https://t.co/WCuns3n0Af"
29,2022-06-11 11:25:10,chelseaariani,"@Hilmi28 Yg penting jangan ada PEMAKSAAN pak,jangan rakyat diuber2 kerumah,dirazia dijalanan,anak2 kita juga di bur… https://t.co/CmuDrolVcb"
30,2022-06-11 11:06:42,EventsJKT,Siapa nih yang anaknya sudah mulai sekolah tatap muka? Pasti senang banget dong! Eitss... Walaupun sudah mulai tata… https://t.co/5ZVqgQ2W2w
31,2022-06-11 04:55:59,pahamify,"💳 Kartu Ujian💳

Biasanya kamu diharuskan untuk cetak kartu ujian untuk dibawa ke sekolah jika ujian kamu tatap muka… https://t.co/LWtRzvocJY"
32,2022-06-11 01:49:34,yusufrmdhn31,"Dikatakan Gubernur Jatim, sekolah pertemuan tatap muka (PTM) dan penonton pada pertandingan olahraga hanya boleh 10… https://t.co/xP6CXhk9Hj"
33,2022-06-10 16:07:58,langjtbiruu,"@txtfrombrand Buat fotoin tugas² sekolah ketemen kwwk, fotoin papan tulis mumpung udh kelss tatap muka wkwk, sama b… https://t.co/h1guDAsq3O"
34,2022-06-10 10:56:58,unajinasi,"@sunshinebu_ WKWKWK kok bisa?😭Aku mah pas kelas 12 kemarin ribet bgt, ada sidang mah, mana wisudanya krik banget on… https://t.co/1GcfcjGTgH"
35,2022-06-10 05:06:11,sccrpiio,"haha besok gua beneran wisuda nih, haduh masa sma gua diisi lebih banyak online ketimbang tatap muka:') masih mau s… https://t.co/oRZKesbkMD"
36,2022-06-10 04:06:03,AndyBogar09,@PRFMnews apalagi kalo smpn 22 sudah full tatap muka.... jam masuk dan jam pulang sekolah bakalan jd pe er
37,2022-06-10 00:44:39,SSuperTito,"Anak-anak sekolah ,kuliah makin bodoh aja..

Offline /tatap muka itu penting untuk sosialisasi atau praktikum..

Ma… https://t.co/34aY1b35zn"
38,2022-06-09 12:56:41,sungplower,Loh apakah akan gagal transisi sekolah tatap muka😀 https://t.co/GkobvGjO6K
39,2022-06-09 12:14:40,BuluJambu,"Nightmare asu. Nggak deh nggak boleh naik lagi plis mau sekolah 100% tatap muka, mau buka kantin sekolah, mau naik… https://t.co/MZvhqUHU2L"
40,2022-06-09 12:03:38,voidotid,Gubernur Jawa Timur Khofifah Indar Parawansa menyampaikan kabar baik yakni seluruh kabupaten/kota di Jatim masuk st… https://t.co/ZB0eziqDkH
41,2022-06-09 10:00:22,elexmedia,Pembelajaran Tatap Muka (PTM) sudah mulai dijalankan. Saatnya Ayah Bunda mempersiapkan kesehatan fisik dan mental s… https://t.co/vmfaXvNG0i
42,2022-06-09 07:20:33,thewoodiess,ketika online pengen sekolah tatap muka. Eh pas udah ada kebijakan boleh tatap muka malah pengen online
43,2022-06-09 05:59:04,jaybsomofume,@truzlover Kan dia pro sekolah tatap muka waktu covid marak itu. Beda pendapat boleh aja tapi ngatain anak org bego sih keterlaluan ya.
44,2022-06-09 01:54:03,slametsukoco10,"Dari pandemi menuju endemi
Di pagi hari aktivitas mulia jam 6 pagi lalulalang kendaraan untuk para pelajar menuju k… https://t.co/hRa3G5UwAk"
45,2022-06-09 00:10:48,yoontangerineee,"@ODZSSEUZ yg penting kitanya udah usaha streaming terus, kayaknya gak harus maksain harus di peringkat berapa, soal… https://t.co/99wkeXPZgZ"
46,2022-06-08 14:12:38,Mpok_Hanum,"@jankerzone @detikcom 😂😂😂😂 mau ikutan sedih, tapi lucu. Dgn kondisi saat ini, gimana tu bocah menjalani hidupnya se… https://t.co/F8qnHcVPmD"
47,2022-06-08 12:47:07,kompascom,"Sepanjang Mei 2022, SRP telah mendatangi 10 perusahaan dan 12 sekolah. https://t.co/94KVcbL5Ee"
48,2022-06-08 11:44:49,JGlennWP,Salah satu adaptasi setelah dimulainya pandemi = tatap muka penuh sekolah anak + jadwal kerja
49,2022-06-08 08:09:17,MTirasKita,"OPINI : Kesiapan Sekolah Menyambut Pembelajaran Tatap Muka

Penulis :
Kelompok 
1. Revi Nurmilenia
2. Erlina Dwi Am… https://t.co/n4jxo8gqAF"
50,2022-06-08 06:10:47,wattpadaddict__,"Setiap pulang sekolah selalu aku ajak tatap muka berdua di kelas anak- anak yang bermasalah tersebut
Mereka sadar k… https://t.co/VQaNcLog07"
51,2022-06-08 05:27:29,wencod,"Hari terakhir sekolah, padahal baru 1,5 bulan tatap muka. Pas anaknya mulai seru sama teman2 dan guru2nya, eh mau n… https://t.co/W0yITge09h"
52,2022-06-08 04:38:28,joyiarchives,2019 tahun pertama itu dpt ucapan di pake sticky notes gitu banyak BGT. 2020 kopit HAHHAHA lewat zoom nyanyi-nyanyi… https://t.co/VxqvbdT2hk
53,2022-06-08 00:54:05,berkah_ramdhan,“Dalam memantau pelaksanaan pembelajaran tatap muka (PTM). Pemerintah pusat bersama-sama dengan pemda dan pihak sek… https://t.co/0ZkXNoeXFw
54,2022-06-08 00:27:46,faisalrosanto,"hari ini semua anak sekolah sudah tatap muka, dan yg menarik adl skrg gak bisa bedain anak SMA sama anak aliyah.
un… https://t.co/fFvMi8jlQA"
55,2022-06-07 17:40:25,pacarnyaharis_,@AREAJULID Setelah sekolah resmi belajar tatap muka mulai akhirnya mereka paham bahwa guru asli mereka guru yg baru… https://t.co/4AmtFuzPHA
56,2022-06-07 10:09:30,cips_id,"Sekarang sekolah telah memberlakukan pembelajaran tatap muka (PTM) sebesar 100%, setelah 2 tahun lebih para murid b… https://t.co/MtlwUcw8VQ"
57,2022-06-07 09:51:59,fadhilahrzkn,"walopun bukan anak sekolaan, gua turut merasakan hikmah dr dimulai kembali belajar tatap muka: banyak kang jajanan!… https://t.co/KBMlAI5HJi"
