waktu,username,tweet,tweet_cleaned,tweet_tokenization
6/8/2022 6:10,wattpadaddict__,"Setiap pulang sekolah selalu aku ajak tatap muka berdua di kelas anak- anak yang bermasalah tersebut
Mereka sadar k… https://t.co/VQaNcLog07",setiap pulang sekolah selalu aku ajak tatap muka berdua di kelas anak  anak yang bermasalah tersebut mereka sadar k  ,"['setiap', 'pulang', 'sekolah', 'selalu', 'aku', 'ajak', 'tatap', 'muka', 'berdua', 'di', 'kelas', 'anak', 'anak', 'yang', 'bermasalah', 'tersebut', 'mereka', 'sadar', 'k', '']"
6/8/2022 5:27,wencod,"Hari terakhir sekolah, padahal baru 1,5 bulan tatap muka. Pas anaknya mulai seru sama teman2 dan guru2nya, eh mau n… https://t.co/W0yITge09h",hari terakhir sekolah  padahal baru     bulan tatap muka  pas anaknya mulai seru sama teman  dan guru nya  eh mau n  ,"['hari', 'terakhir', 'sekolah', 'padahal', 'baru', 'bulan', 'tatap', 'muka', 'pas', 'anaknya', 'mulai', 'seru', 'sama', 'teman', 'dan', 'guru', 'nya', 'eh', 'mau', 'n', '']"
6/7/2022 12:42,happyhariss,"Kangen bikin kelas lagi tapi gak online, alias tatap muka
Pasti lebih seru ya :')
Tapi gatau di mana dan takut juga yg daftar dikit 🙈🙈",kangen bikin kelas lagi tapi gak online  alias tatap muka pasti lebih seru ya     tapi gatau di mana dan takut juga yg daftar dikit  see no evil monkey  see no evil monkey ,"['kangen', 'bikin', 'kelas', 'lagi', 'tapi', 'gak', 'online', 'alias', 'tatap', 'muka', 'pasti', 'lebih', 'seru', 'ya', 'tapi', 'gatau', 'di', 'mana', 'dan', 'takut', 'juga', 'yg', 'daftar', 'dikit', 'see', 'no', 'evil', 'monkey', 'see', 'no', 'evil', 'monkey', '']"
6/7/2022 12:22,saniarahma_,"kelas 10 pjj, kelas 11 pkl dan masuk masuk udah PAT tatap muka lagi😩 https://t.co/jSBRM1XKII",kelas    pjj  kelas    pkl dan masuk masuk udah pat tatap muka lagi weary face  ,"['kelas', 'pjj', 'kelas', 'pkl', 'dan', 'masuk', 'masuk', 'udah', 'pat', 'tatap', 'muka', 'lagi', 'weary', 'face', '']"
6/7/2022 7:32,RG_kakmaydiskon,@DianZakiyah pake ruangguru kak. lengkap kelas online ✅ tatap muka tutor ✅ modul ✅ video materi ✅ bank soal ✅ tryou… https://t.co/s0QV3QCGyA, pake ruangguru kak  lengkap kelas online  check mark button  tatap muka tutor  check mark button  modul  check mark button  video materi  check mark button  bank soal  check mark button  tryou  ,"['', 'pake', 'ruangguru', 'kak', 'lengkap', 'kelas', 'online', 'check', 'mark', 'button', 'tatap', 'muka', 'tutor', 'check', 'mark', 'button', 'modul', 'check', 'mark', 'button', 'video', 'materi', 'check', 'mark', 'button', 'bank', 'soal', 'check', 'mark', 'button', 'tryou', '']"
6/15/2022 17:17,phshhj_,"jan : masuk sekolah tatap muka
feb : balik pjj lagi, first time ke lingkung gunung bogor
mar : stress ulangan
apr :… https://t.co/aKRJ3l3pKL",jan   masuk sekolah tatap muka feb   balik pjj lagi  first time ke lingkung gunung bogor mar   stress ulangan apr    ,"['jan', 'masuk', 'sekolah', 'tatap', 'muka', 'feb', 'balik', 'pjj', 'lagi', 'first', 'time', 'ke', 'lingkung', 'gunung', 'bogor', 'mar', 'stress', 'ulangan', 'apr', '']"
6/15/2022 14:55,yvfoxxy,"dari awal sekolah tatap muka udh ga suka sm ni orng, eh ternyata beneran kejadian, sama tmn sekelas lagi",dari awal sekolah tatap muka udh ga suka sm ni orng  eh ternyata beneran kejadian  sama tmn sekelas lagi,"['dari', 'awal', 'sekolah', 'tatap', 'muka', 'udh', 'ga', 'suka', 'sm', 'ni', 'orng', 'eh', 'ternyata', 'beneran', 'kejadian', 'sama', 'tmn', 'sekelas', 'lagi']"
6/15/2022 14:39,mbahndi,@txtdaritng Emang mendingan gak usah. Jaga tetap prokes menuju sekolah tatap muka full di pertengahan juli nanti, emang mendingan gak usah  jaga tetap prokes menuju sekolah tatap muka full di pertengahan juli nanti,"['', 'emang', 'mendingan', 'gak', 'usah', 'jaga', 'tetap', 'prokes', 'menuju', 'sekolah', 'tatap', 'muka', 'full', 'di', 'pertengahan', 'juli', 'nanti']"
6/15/2022 8:10,elexmedia,Apakah tahun ajaran baru ini menjadi tahun pertama si kecil memasuki sekolah tatap muka? Apa yang sudah disiapkan A… https://t.co/wdZ0Of9f5y,apakah tahun ajaran baru ini menjadi tahun pertama si kecil memasuki sekolah tatap muka  apa yang sudah disiapkan a  ,"['apakah', 'tahun', 'ajaran', 'baru', 'ini', 'menjadi', 'tahun', 'pertama', 'si', 'kecil', 'memasuki', 'sekolah', 'tatap', 'muka', 'apa', 'yang', 'sudah', 'disiapkan', 'a', '']"
6/15/2022 7:33,pacarnyamasdiki,"@ardimarvianto @hrdbacot Aku malah direndain sama HR krna aku cuma lulusan smk dan jalur covid, jdi seolah olah aku… https://t.co/DycHRdEHWg",  aku malah direndain sama hr krna aku cuma lulusan smk dan jalur covid  jdi seolah olah aku  ,"['', 'aku', 'malah', 'direndain', 'sama', 'hr', 'krna', 'aku', 'cuma', 'lulusan', 'smk', 'dan', 'jalur', 'covid', 'jdi', 'seolah', 'olah', 'aku', '']"
6/15/2022 4:01,az_amirdin,setelah tatap muka mulai muncul lagi bocah sekolah pada tawuran -_-,setelah tatap muka mulai muncul lagi bocah sekolah pada tawuran    ,"['setelah', 'tatap', 'muka', 'mulai', 'muncul', 'lagi', 'bocah', 'sekolah', 'pada', 'tawuran', '']"
6/15/2022 3:56,dwikusumastuti,Alhamdulillah 3 tahun sekolah.. 1.5 thn tatap muka + 1.5 th daring.. hasilnya Alhamdulillah.. lanjut ke jenjang SLT… https://t.co/hE30r2R2Ck,alhamdulillah   tahun sekolah      thn tatap muka       th daring  hasilnya alhamdulillah  lanjut ke jenjang slt  ,"['alhamdulillah', 'tahun', 'sekolah', 'thn', 'tatap', 'muka', 'th', 'daring', 'hasilnya', 'alhamdulillah', 'lanjut', 'ke', 'jenjang', 'slt', '']"
6/15/2022 3:55,mochipeachyxx,Pemahaman belajar aku udah menurun banget.beneran ga ngerti apa-apa soal materi sekolah dari kelas 10.kalau 11 mung… https://t.co/RptQFuweD9,pemahaman belajar aku udah menurun banget beneran ga ngerti apa apa soal materi sekolah dari kelas    kalau    mung  ,"['pemahaman', 'belajar', 'aku', 'udah', 'menurun', 'banget', 'beneran', 'ga', 'ngerti', 'apa', 'apa', 'soal', 'materi', 'sekolah', 'dari', 'kelas', 'kalau', 'mung', '']"
6/15/2022 2:30,hariankompas,"Penularan Covid-19 masih berpotensi terjadi di sejumlah tempat, termasuk sekolah dan perkantoran. Karena itu, pelak… https://t.co/PSUgyzs6Rq",penularan covid    masih berpotensi terjadi di sejumlah tempat  termasuk sekolah dan perkantoran  karena itu  pelak  ,"['penularan', 'covid', 'masih', 'berpotensi', 'terjadi', 'di', 'sejumlah', 'tempat', 'termasuk', 'sekolah', 'dan', 'perkantoran', 'karena', 'itu', 'pelak', '']"
6/15/2022 2:20,BroBillyOscar,"@iqhakim @txtdrjkt Sekolah Tatap Muka Belajar ❌
Sekolah Tatap Muka Tawuran ✅",  sekolah tatap muka belajar  cross mark  sekolah tatap muka tawuran  check mark button ,"['', 'sekolah', 'tatap', 'muka', 'belajar', 'cross', 'mark', 'sekolah', 'tatap', 'muka', 'tawuran', 'check', 'mark', 'button', '']"
6/14/2022 15:13,republikaonline,Sekolah tatap muka 100 persen harus segera dibuka. https://t.co/nXNzHagCEy,sekolah tatap muka     persen harus segera dibuka  ,"['sekolah', 'tatap', 'muka', 'persen', 'harus', 'segera', 'dibuka', '']"
6/14/2022 13:42,kompasmuda,"Penularan Covid-19 masih berpotensi terjadi di sejumlah tempat, termasuk sekolah dan perkantoran. Karena itu, pelak… https://t.co/41kXDCs6zG",penularan covid    masih berpotensi terjadi di sejumlah tempat  termasuk sekolah dan perkantoran  karena itu  pelak  ,"['penularan', 'covid', 'masih', 'berpotensi', 'terjadi', 'di', 'sejumlah', 'tempat', 'termasuk', 'sekolah', 'dan', 'perkantoran', 'karena', 'itu', 'pelak', '']"
6/14/2022 12:32,shyxk07,"@waitfromdrip JGAN RIAN, NNTI GA BISA SEKOLAH TATAP MUKA😭😭😭", jgan rian  nnti ga bisa sekolah tatap muka loudly crying face  loudly crying face  loudly crying face ,"['', 'jgan', 'rian', 'nnti', 'ga', 'bisa', 'sekolah', 'tatap', 'muka', 'loudly', 'crying', 'face', 'loudly', 'crying', 'face', 'loudly', 'crying', 'face', '']"
6/14/2022 11:48,inilahdotcom,Otoritas Beijing menunda pembukaan kembali kelas tatap muka di sekolah setelah ditemukan lagi klaster terbaru COVID… https://t.co/tjulX6TtAq,otoritas beijing menunda pembukaan kembali kelas tatap muka di sekolah setelah ditemukan lagi klaster terbaru covid  ,"['otoritas', 'beijing', 'menunda', 'pembukaan', 'kembali', 'kelas', 'tatap', 'muka', 'di', 'sekolah', 'setelah', 'ditemukan', 'lagi', 'klaster', 'terbaru', 'covid', '']"
6/14/2022 10:16,pantau_com,"Mulai Sekolah Tatap Muka, Satgas di Kepri Ingatkan Pelajar Tetap Pakai Masker https://t.co/N7CnzyTHUw",mulai sekolah tatap muka  satgas di kepri ingatkan pelajar tetap pakai masker ,"['mulai', 'sekolah', 'tatap', 'muka', 'satgas', 'di', 'kepri', 'ingatkan', 'pelajar', 'tetap', 'pakai', 'masker', '']"
6/14/2022 10:00,haibundacom,"Cuti sekolah untuk anak? Kok bisa sih? Karena bagi saya, pendidikan itu tidak sebatas tentang kehadiran dan tatap m… https://t.co/0ZkGYmSbcb",cuti sekolah untuk anak  kok bisa sih  karena bagi saya  pendidikan itu tidak sebatas tentang kehadiran dan tatap m  ,"['cuti', 'sekolah', 'untuk', 'anak', 'kok', 'bisa', 'sih', 'karena', 'bagi', 'saya', 'pendidikan', 'itu', 'tidak', 'sebatas', 'tentang', 'kehadiran', 'dan', 'tatap', 'm', '']"
6/14/2022 5:32,pajakamurang,Tax Goes to School diadakan secara tatap muka di ruang kelas SMA Negeri 1 Tenga. Acara dibuka oleh Wakil Kepala Sek… https://t.co/flL8VtVpvW,tax goes to school diadakan secara tatap muka di ruang kelas sma negeri   tenga  acara dibuka oleh wakil kepala sek  ,"['tax', 'goes', 'to', 'school', 'diadakan', 'secara', 'tatap', 'muka', 'di', 'ruang', 'kelas', 'sma', 'negeri', 'tenga', 'acara', 'dibuka', 'oleh', 'wakil', 'kepala', 'sek', '']"
6/14/2022 4:53,DPR_RI,"Tim Kunjungan Kerja Spesifik Komisi X DPR RI melakukan kunjungan ke Kabupaten Deli Serdang, Provinsi Sumatera Utara… https://t.co/XtrqenE3p9",tim kunjungan kerja spesifik komisi x dpr ri melakukan kunjungan ke kabupaten deli serdang  provinsi sumatera utara  ,"['tim', 'kunjungan', 'kerja', 'spesifik', 'komisi', 'x', 'dpr', 'ri', 'melakukan', 'kunjungan', 'ke', 'kabupaten', 'deli', 'serdang', 'provinsi', 'sumatera', 'utara', '']"
6/14/2022 4:34,DPR_RI,"Tim Kunjungan Kerja Spesifik Komisi X DPR RI melakukan kunjungan ke Kota Palembang, Sumatera Selatandalam rangka  m… https://t.co/TWfgLmXqLg",tim kunjungan kerja spesifik komisi x dpr ri melakukan kunjungan ke kota palembang  sumatera selatandalam rangka  m  ,"['tim', 'kunjungan', 'kerja', 'spesifik', 'komisi', 'x', 'dpr', 'ri', 'melakukan', 'kunjungan', 'ke', 'kota', 'palembang', 'sumatera', 'selatandalam', 'rangka', 'm', '']"
6/14/2022 1:10,siwiragils,"Apalagi disaat anak2 sekolah udah mulai full tatap muka, prokes harus dijaga makin ketat. Alhamdulilah..sekolahnya… https://t.co/dOH5CQrLiF",apalagi disaat anak  sekolah udah mulai full tatap muka  prokes harus dijaga makin ketat  alhamdulilah sekolahnya  ,"['apalagi', 'disaat', 'anak', 'sekolah', 'udah', 'mulai', 'full', 'tatap', 'muka', 'prokes', 'harus', 'dijaga', 'makin', 'ketat', 'alhamdulilah', 'sekolahnya', '']"
6/14/2022 1:06,Konfrontasi_co,Beijing Tunda Sekolah Tatap Muka Usai Ditemukan Klaster Covid-19 Baru https://t.co/rKTmqDS0Bw,beijing tunda sekolah tatap muka usai ditemukan klaster covid    baru ,"['beijing', 'tunda', 'sekolah', 'tatap', 'muka', 'usai', 'ditemukan', 'klaster', 'covid', 'baru', '']"
6/13/2022 14:40,mediaindonesia,TIGA dosa besar di pendidikan sebagaimana di kemukakan oleh Menteri Pendidikan dan Kebudayaan Riset dan Teknologi (… https://t.co/3HZs0SVPI9,tiga dosa besar di pendidikan sebagaimana di kemukakan oleh menteri pendidikan dan kebudayaan riset dan teknologi    ,"['tiga', 'dosa', 'besar', 'di', 'pendidikan', 'sebagaimana', 'di', 'kemukakan', 'oleh', 'menteri', 'pendidikan', 'dan', 'kebudayaan', 'riset', 'dan', 'teknologi', '']"
6/13/2022 2:55,w_fingerspot,"Mau tahu cara tepat untuk sistem hybrid learning?🏫
Waktunya bapak/ibu guru pakai https://t.co/Y6lx3EXfsL, belajar -… https://t.co/mpcQ0kpacV",mau tahu cara tepat untuk sistem hybrid learning  school  waktunya bapak ibu guru pakai  belajar    ,"['mau', 'tahu', 'cara', 'tepat', 'untuk', 'sistem', 'hybrid', 'learning', 'school', 'waktunya', 'bapak', 'ibu', 'guru', 'pakai', 'belajar', '']"
6/12/2022 13:21,AXLDIGITAL,@StopPlandemit gw dikampung terang²an.. smpai anak saya yg SMA sempat tidak boleh masuk sekolah tatap muka 1 smeste… https://t.co/zTfA4zjwrK, gw dikampung terang an  smpai anak saya yg sma sempat tidak boleh masuk sekolah tatap muka   smeste  ,"['', 'gw', 'dikampung', 'terang', 'an', 'smpai', 'anak', 'saya', 'yg', 'sma', 'sempat', 'tidak', 'boleh', 'masuk', 'sekolah', 'tatap', 'muka', 'smeste', '']"
6/12/2022 8:03,tribunjogja,"PPKM Level 1, Disdikpora DIY Izinkan Sekolah Tambah Durasi Jam Pembelajaran Tatap Muka https://t.co/k0NVkBsJEM",ppkm level    disdikpora diy izinkan sekolah tambah durasi jam pembelajaran tatap muka ,"['ppkm', 'level', 'disdikpora', 'diy', 'izinkan', 'sekolah', 'tambah', 'durasi', 'jam', 'pembelajaran', 'tatap', 'muka', '']"
6/12/2022 3:11,fabellabel,@dinoreza Tiap mau tatap muka sekolah dkk kok ada aja ya 🫣, tiap mau tatap muka sekolah dkk kok ada aja ya  face with peeking eye ,"['', 'tiap', 'mau', 'tatap', 'muka', 'sekolah', 'dkk', 'kok', 'ada', 'aja', 'ya', 'face', 'with', 'peeking', 'eye', '']"
6/12/2022 3:05,catanisme,"@Askrlfess Efek dari sekolah kuliah online, yg harusnya dapet ospek jd ga kena ospek.
Yg harusnya dpt pelajaran sop… https://t.co/TkPvUlqBJw", efek dari sekolah kuliah online  yg harusnya dapet ospek jd ga kena ospek  yg harusnya dpt pelajaran sop  ,"['', 'efek', 'dari', 'sekolah', 'kuliah', 'online', 'yg', 'harusnya', 'dapet', 'ospek', 'jd', 'ga', 'kena', 'ospek', 'yg', 'harusnya', 'dpt', 'pelajaran', 'sop', '']"
6/11/2022 12:38,grizz_boo,"gua ini angkatan corona, sekolah full tatap muka cuma setahun....dua tahun selanjutnya gua banyak daring, gua inter… https://t.co/Vo5ozo0WAn",gua ini angkatan corona  sekolah full tatap muka cuma setahun dua tahun selanjutnya gua banyak daring  gua inter  ,"['gua', 'ini', 'angkatan', 'corona', 'sekolah', 'full', 'tatap', 'muka', 'cuma', 'setahun', 'dua', 'tahun', 'selanjutnya', 'gua', 'banyak', 'daring', 'gua', 'inter', '']"
6/11/2022 12:17,kumparan,"""Sebagian besar siswa sekolah dasar dan menengah akan terus belajar online di rumah mulai Senin,"" kata juru bicara… https://t.co/WCuns3n0Af", sebagian besar siswa sekolah dasar dan menengah akan terus belajar online di rumah mulai senin   kata juru bicara  ,"['', 'sebagian', 'besar', 'siswa', 'sekolah', 'dasar', 'dan', 'menengah', 'akan', 'terus', 'belajar', 'online', 'di', 'rumah', 'mulai', 'senin', 'kata', 'juru', 'bicara', '']"
6/11/2022 11:25,chelseaariani,"@Hilmi28 Yg penting jangan ada PEMAKSAAN pak,jangan rakyat diuber2 kerumah,dirazia dijalanan,anak2 kita juga di bur… https://t.co/CmuDrolVcb", yg penting jangan ada pemaksaan pak jangan rakyat diuber  kerumah dirazia dijalanan anak  kita juga di bur  ,"['', 'yg', 'penting', 'jangan', 'ada', 'pemaksaan', 'pak', 'jangan', 'rakyat', 'diuber', 'kerumah', 'dirazia', 'dijalanan', 'anak', 'kita', 'juga', 'di', 'bur', '']"
6/11/2022 11:06,EventsJKT,Siapa nih yang anaknya sudah mulai sekolah tatap muka? Pasti senang banget dong! Eitss... Walaupun sudah mulai tata… https://t.co/5ZVqgQ2W2w,siapa nih yang anaknya sudah mulai sekolah tatap muka  pasti senang banget dong  eitss  walaupun sudah mulai tata  ,"['siapa', 'nih', 'yang', 'anaknya', 'sudah', 'mulai', 'sekolah', 'tatap', 'muka', 'pasti', 'senang', 'banget', 'dong', 'eitss', 'walaupun', 'sudah', 'mulai', 'tata', '']"
